5000, 16256, 1, 0
8000, 16384, 1, 0
9000, 31232, 1, 0
11000, 1664, 1, 0
12000, 1664, 1, 0
14000, 21120, 1, 0
16000, 16768, 1, 0
17000, 12160, 1, 0
19000, 18176, 1, 0
21000, 22016, 1, 0
23000, 12160, 1, 0
25000, 15488, 1, 0
27000, 20864, 1, 0
30000, 16256, 1, 0
32000, 128, 1, 0
40000, 16384, 1, 0
42000, 17664, 1, 0
43001, 83500, 1, 0
44000, 78336, 1, 0
45001, 48463, 1, 0
48000, 17024, 1, 0
49000, 5632, 1, 0
51000, 1536, 1, 0
52000, 21888, 1, 0
56000, 9728, 1, 0
57000, 34304, 1, 0
60000, 3840, 1, 0
