1115, 17113, 1, 0
2115, 15424, 1, 0
3116, 15302, 1, 0
4115, 15340, 1, 0
5115, 15479, 1, 0
6116, 15517, 1, 0
7115, 15392, 1, 0
8115, 15421, 1, 0
9116, 15293, 1, 0
10115, 15473, 1, 0
11115, 15221, 1, 0
12115, 15418, 1, 0
13116, 15395, 1, 0
14115, 15555, 1, 0
15115, 15520, 1, 0
16116, 15534, 1, 0
17116, 15488, 1, 0
18115, 15530, 1, 0
19115, 15374, 1, 0
20116, 15446, 1, 0
21116, 15268, 1, 0
22115, 15382, 1, 0
23115, 15353, 1, 0
24116, 15479, 1, 0
25115, 15461, 1, 0
26116, 15481, 1, 0
27116, 15275, 1, 0
28115, 15486, 1, 0
29115, 15379, 1, 0
30116, 15505, 1, 0
31115, 15409, 1, 0
32115, 15513, 1, 0
33116, 15412, 1, 0
34116, 15447, 1, 0
35115, 15390, 1, 0
36116, 15428, 1, 0
37116, 15187, 1, 0
38115, 15465, 1, 0
39115, 15379, 1, 0
40116, 15486, 1, 0
41116, 15344, 1, 0
42115, 15359, 1, 0
43116, 15328, 1, 0
44116, 15524, 1, 0
45115, 15486, 1, 0
46116, 15479, 1, 0
47116, 15402, 1, 0
48115, 15445, 1, 0
49116, 15403, 1, 0
50116, 15369, 1, 0
51116, 15256, 1, 0
52115, 15521, 1, 0
53116, 15495, 1, 0
54116, 15548, 1, 0
55116, 15492, 1, 0
56116, 15447, 1, 0
57116, 15416, 1, 0
58116, 15368, 1, 0
59116, 15356, 1, 0
60116, 15401, 1, 0
61116, 15451, 1, 0
62116, 15563, 1, 0
63116, 15492, 1, 0
64116, 15379, 1, 0
65116, 15473, 1, 0
66116, 15559, 1, 0
67116, 15517, 1, 0
68116, 15540, 1, 0
69116, 15404, 1, 0
70116, 15469, 1, 0
71116, 15272, 1, 0
72116, 15324, 1, 0
73116, 15509, 1, 0
74116, 15551, 1, 0
75117, 15487, 1, 0
76116, 15479, 1, 0
77116, 15333, 1, 0
78117, 15279, 1, 0
79116, 15314, 1, 0
80116, 15416, 1, 0
81116, 15405, 1, 0
82117, 15512, 1, 0
83116, 15385, 1, 0
84116, 15431, 1, 0
85117, 15435, 1, 0
86116, 15405, 1, 0
87116, 15393, 1, 0
88117, 15381, 1, 0
89116, 15312, 1, 0
90116, 15497, 1, 0
91117, 15331, 1, 0
92117, 15462, 1, 0
93116, 15373, 1, 0
94117, 15517, 1, 0
95117, 15440, 1, 0
96116, 15283, 1, 0
97117, 15070, 1, 0
98117, 15402, 1, 0
99116, 15320, 1, 0
100117, 15502, 1, 0
101117, 15437, 1, 0
102116, 15461, 1, 0
103117, 15371, 1, 0
104117, 15362, 1, 0
105116, 15404, 1, 0
106117, 15495, 1, 0
107116, 15407, 1, 0
108116, 15402, 1, 0
109117, 15350, 1, 0
110116, 15454, 1, 0
111117, 15461, 1, 0
112117, 15492, 1, 0
113116, 15500, 1, 0
114117, 15473, 1, 0
115117, 15509, 1, 0
116116, 15517, 1, 0
117117, 15426, 1, 0
118117, 15484, 1, 0
119116, 15376, 1, 0
120117, 15478, 1, 0
121117, 15384, 1, 0
122116, 15511, 1, 0
123117, 15414, 1, 0
124117, 15384, 1, 0
125116, 15422, 1, 0
126117, 15532, 1, 0
127117, 15428, 1, 0
128116, 15447, 1, 0
129117, 15359, 1, 0
130117, 15410, 1, 0
131117, 15140, 1, 0
132117, 15394, 1, 0
133117, 15448, 1, 0
134117, 15410, 1, 0
135117, 15423, 1, 0
136117, 15508, 1, 0
137117, 15450, 1, 0
138117, 15464, 1, 0
139117, 15333, 1, 0
140117, 15398, 1, 0
141117, 15381, 1, 0
142117, 15455, 1, 0
143117, 15461, 1, 0
144117, 15353, 1, 0
145117, 15516, 1, 0
146117, 15482, 1, 0
147117, 15344, 1, 0
148117, 15403, 1, 0
149117, 15271, 1, 0
150118, 15294, 1, 0
151117, 15386, 1, 0
152117, 15498, 1, 0
153118, 15500, 1, 0
154117, 15388, 1, 0
155117, 15350, 1, 0
156117, 15470, 1, 0
157118, 15304, 1, 0
158117, 15414, 1, 0
159117, 15278, 1, 0
160118, 15383, 1, 0
161117, 15211, 1, 0
162117, 15338, 1, 0
163118, 15415, 1, 0
164117, 15378, 1, 0
165117, 15473, 1, 0
166118, 15475, 1, 0
167117, 15410, 1, 0
168117, 15487, 1, 0
169118, 15199, 1, 0
170118, 15459, 1, 0
171117, 15354, 1, 0
