1085, 537352, 1, 0
2517, 541200, 1, 0
7916, 541907, 1, 0
7917, 520751, 1, 0
7917, 530838, 1, 0
7918, 514048, 1, 0
7918, 514400, 1, 0
8256, 532821, 1, 0
10636, 537477, 1, 0
10636, 557082, 1, 0
11602, 556993, 1, 0
16019, 542786, 1, 0
16019, 513190, 1, 0
16020, 548976, 1, 0
16021, 514213, 1, 0
16021, 551503, 1, 0
19325, 541297, 1, 0
19326, 548798, 1, 0
19326, 564291, 1, 0
21175, 546284, 1, 0
21176, 552506, 1, 0
23855, 538803, 1, 0
23855, 553441, 1, 0
24831, 543604, 1, 0
27748, 536735, 1, 0
27749, 516974, 1, 0
27749, 513187, 1, 0
30125, 538999, 1, 0
30126, 551511, 1, 0
30126, 551461, 1, 0
31662, 534760, 1, 0
32140, 518488, 1, 0
34873, 546381, 1, 0
34873, 554483, 1, 0
35349, 524861, 1, 0
36583, 535250, 1, 0
41193, 548626, 1, 0
41193, 517336, 1, 0
41194, 515644, 1, 0
41194, 515440, 1, 0
41195, 515838, 1, 0
47487, 538968, 1, 0
47488, 512070, 1, 0
47488, 547503, 1, 0
47489, 549633, 1, 0
47489, 549315, 1, 0
47490, 550251, 1, 0
49516, 546467, 1, 0
49517, 553706, 1, 0
50717, 547515, 1, 0
51380, 534041, 1, 0
53953, 520879, 1, 0
53954, 522109, 1, 0
58349, 552746, 1, 0
58350, 522135, 1, 0
58350, 521768, 1, 0
58351, 522814, 1, 0
58351, 522620, 1, 0
60002, 520868, 1, 0
