1000, 25996, 1, 0
2002, 24921, 1, 0
3002, 24628, 1, 0
4000, 25329, 1, 0
5000, 24899, 1, 0
6003, 25144, 1, 0
7003, 24968, 1, 0
8001, 24342, 1, 0
9000, 25346, 1, 0
10003, 25632, 1, 0
11003, 25347, 1, 0
12002, 24504, 1, 0
13001, 25209, 1, 0
14000, 25020, 1, 0
15000, 25359, 1, 0
16002, 25114, 1, 0
17002, 25852, 1, 0
18000, 25212, 1, 0
19000, 26409, 1, 0
20003, 25079, 1, 0
21003, 26259, 1, 0
22001, 25551, 1, 0
23001, 25217, 1, 0
24000, 25968, 1, 0
25003, 25732, 1, 0
26002, 25711, 1, 0
27002, 27076, 1, 0
28001, 25722, 1, 0
29000, 25547, 1, 0
30003, 25854, 1, 0
31003, 25438, 1, 0
32001, 24512, 1, 0
33001, 25127, 1, 0
34000, 26119, 1, 0
35004, 25927, 1, 0
36002, 25628, 1, 0
37002, 26283, 1, 0
38001, 25135, 1, 0
39000, 25793, 1, 0
40003, 25377, 1, 0
41003, 26585, 1, 0
42002, 24534, 1, 0
43001, 25581, 1, 0
44000, 26474, 1, 0
45000, 26188, 1, 0
46002, 25352, 1, 0
47002, 25869, 1, 0
48001, 24782, 1, 0
49000, 25828, 1, 0
50003, 25804, 1, 0
51002, 27557, 1, 0
52001, 27585, 1, 0
53001, 25546, 1, 0
54000, 24568, 1, 0
55003, 25418, 1, 0
56002, 24509, 1, 0
57002, 25164, 1, 0
58000, 24670, 1, 0
59000, 24353, 1, 0
60015, 25981, 1, 0
