1002, 2662981, 1, 0
2000, 2665701, 1, 0
3002, 2646577, 1, 0
4001, 2722445, 1, 0
5002, 2634938, 1, 0
6000, 2717882, 1, 0
7000, 2612247, 1, 0
8002, 2721042, 1, 0
9001, 2630051, 1, 0
10000, 2698576, 1, 0
11001, 2689582, 1, 0
12001, 2649188, 1, 0
13002, 2724040, 1, 0
14002, 2635416, 1, 0
15002, 2723628, 1, 0
16001, 2631254, 1, 0
17002, 2710040, 1, 0
18002, 2634694, 1, 0
19000, 2724036, 1, 0
20000, 2687387, 1, 0
21000, 2631987, 1, 0
22000, 2710435, 1, 0
23001, 2605710, 1, 0
24000, 2685796, 1, 0
25001, 2595383, 1, 0
26000, 2691008, 1, 0
27001, 2599680, 1, 0
28000, 2691149, 1, 0
29001, 2611670, 1, 0
30001, 2683246, 1, 0
31000, 2685192, 1, 0
32001, 2606879, 1, 0
33000, 2691366, 1, 0
34001, 2601425, 1, 0
35002, 2689297, 1, 0
36001, 2602572, 1, 0
37000, 2689470, 1, 0
38001, 2603084, 1, 0
39000, 2691821, 1, 0
40001, 2601020, 1, 0
41000, 2690482, 1, 0
42001, 2652138, 1, 0
43002, 2626328, 1, 0
44001, 2697496, 1, 0
45001, 2634779, 1, 0
46001, 2722622, 1, 0
47000, 2631709, 1, 0
48001, 2687888, 1, 0
49001, 2596630, 1, 0
50002, 2720002, 1, 0
51000, 2674251, 1, 0
52002, 2652616, 1, 0
53001, 2660876, 1, 0
54002, 2574348, 1, 0
55001, 2660411, 1, 0
56000, 2575716, 1, 0
57002, 2721649, 1, 0
58002, 2612716, 1, 0
59000, 2688361, 1, 0
60002, 2601306, 1, 0
