1000, 14431, 1, 0
4723, 14496, 1, 0
4724, 16250, 1, 0
4724, 13930, 1, 0
5000, 15233, 1, 0
7524, 15598, 1, 0
7525, 10976, 1, 0
8657, 15894, 1, 0
11507, 15754, 1, 0
11508, 18117, 1, 0
11509, 18830, 1, 0
12201, 16434, 1, 0
14111, 14888, 1, 0
14111, 10735, 1, 0
15967, 15807, 1, 0
16000, 15277, 1, 0
17959, 15454, 1, 0
18000, 15456, 1, 0
19732, 15301, 1, 0
20000, 15018, 1, 0
22784, 15522, 1, 0
22785, 13265, 1, 0
23187, 13930, 1, 0
25006, 13669, 1, 0
25007, 20316, 1, 0
27704, 13843, 1, 0
27704, 22334, 1, 0
28000, 15076, 1, 0
32144, 15595, 1, 0
32144, 13139, 1, 0
32145, 12921, 1, 0
32146, 13696, 1, 0
35735, 15237, 1, 0
35735, 14072, 1, 0
35736, 13934, 1, 0
36588, 15823, 1, 0
37008, 15490, 1, 0
38124, 14964, 1, 0
39542, 16458, 1, 0
40046, 15444, 1, 0
43472, 14973, 1, 0
43473, 15528, 1, 0
43474, 15491, 1, 0
44749, 15154, 1, 0
46055, 15287, 1, 0
46055, 15624, 1, 0
47326, 14640, 1, 0
48242, 15519, 1, 0
49000, 16256, 1, 0
51828, 14771, 1, 0
51829, 15596, 1, 0
53089, 15321, 1, 0
53089, 15486, 1, 0
54673, 14410, 1, 0
55546, 14909, 1, 0
56470, 15177, 1, 0
59009, 13126, 1, 0
59010, 15956, 1, 0
59010, 10908, 1, 0
60001, 13864, 1, 0
