10, 3738782, 1, 0
23, 4342120, 1, 0
33, 4772876, 1, 0
42, 4773925, 1, 0
52, 4772429, 1, 0
61, 4772474, 1, 0
71, 4772100, 1, 0
81, 4771763, 1, 0
90, 4773284, 1, 0
100, 4771378, 1, 0
114, 4771847, 1, 0
124, 4769576, 1, 0
133, 4771205, 1, 0
143, 4767961, 1, 0
153, 4773420, 1, 0
162, 4816526, 1, 0
172, 4756765, 1, 0
181, 4767467, 1, 0
191, 4769930, 1, 0
201, 4775294, 1, 0
210, 4747243, 1, 0
220, 4773233, 1, 0
234, 4779181, 1, 0
244, 4777897, 1, 0
253, 4775955, 1, 0
263, 4779257, 1, 0
273, 4776842, 1, 0
282, 4781622, 1, 0
292, 4769660, 1, 0
301, 4786001, 1, 0
311, 4798366, 1, 0
321, 4762688, 1, 0
330, 4782526, 1, 0
340, 4755311, 1, 0
354, 4774829, 1, 0
364, 4766886, 1, 0
373, 4780363, 1, 0
383, 4772979, 1, 0
393, 4743108, 1, 0
402, 4765433, 1, 0
412, 4780533, 1, 0
421, 4792719, 1, 0
431, 4757229, 1, 0
441, 4778317, 1, 0
450, 4795682, 1, 0
460, 4772643, 1, 0
474, 4778716, 1, 0
484, 4779250, 1, 0
493, 4782094, 1, 0
503, 4776672, 1, 0
513, 4780745, 1, 0
522, 4779273, 1, 0
532, 4782523, 1, 0
541, 4773572, 1, 0
551, 4767048, 1, 0
560, 4744600, 1, 0
570, 4776948, 1, 0
580, 4781139, 1, 0
594, 4777992, 1, 0
604, 4787981, 1, 0
613, 4772294, 1, 0
623, 4787132, 1, 0
632, 4772616, 1, 0
642, 4780016, 1, 0
652, 4784747, 1, 0
661, 4774306, 1, 0
671, 4792436, 1, 0
680, 4766529, 1, 0
690, 4778221, 1, 0
700, 4778174, 1, 0
714, 4778627, 1, 0
724, 4778907, 1, 0
733, 4780861, 1, 0
743, 4785003, 1, 0
752, 4775122, 1, 0
762, 4778257, 1, 0
772, 4778773, 1, 0
781, 4779065, 1, 0
791, 4781083, 1, 0
800, 4776988, 1, 0
810, 4779845, 1, 0
820, 4777983, 1, 0
834, 4781186, 1, 0
844, 4778151, 1, 0
853, 4779066, 1, 0
863, 4798610, 1, 0
872, 4763485, 1, 0
882, 4783033, 1, 0
892, 4774623, 1, 0
901, 4780766, 1, 0
911, 4783142, 1, 0
920, 4776331, 1, 0
930, 4777253, 1, 0
940, 4779468, 1, 0
954, 4780688, 1, 0
964, 4784053, 1, 0
973, 4773924, 1, 0
983, 4776363, 1, 0
992, 4780084, 1, 0
1002, 4779268, 1, 0
1012, 4777869, 1, 0
1021, 4779170, 1, 0
1031, 4782899, 1, 0
1040, 4777446, 1, 0
1050, 4779185, 1, 0
1060, 4778621, 1, 0
1074, 4778692, 1, 0
1084, 4781646, 1, 0
1093, 4779137, 1, 0
1103, 4789934, 1, 0
1112, 4770078, 1, 0
1122, 4778696, 1, 0
1132, 4780457, 1, 0
1141, 4779609, 1, 0
1151, 4791954, 1, 0
1160, 4765404, 1, 0
1170, 4778961, 1, 0
1180, 4781704, 1, 0
1194, 4777990, 1, 0
1204, 4779374, 1, 0
1213, 4780062, 1, 0
1223, 4750482, 1, 0
1232, 4516387, 1, 0
