117, 52512, 1, 0
127, 4376, 1, 0
137, 4376, 1, 0
147, 4376, 1, 0
158, 4338, 1, 0
168, 4338, 1, 0
178, 4338, 1, 0
188, 4338, 1, 0
198, 4338, 1, 0
208, 4338, 1, 0
218, 4338, 1, 0
228, 4338, 1, 0
238, 4338, 1, 0
248, 6508, 1, 0
258, 4338, 1, 0
268, 4338, 1, 0
278, 4338, 1, 0
289, 4338, 1, 0
299, 4302, 1, 0
309, 4302, 1, 0
319, 4302, 1, 0
329, 4302, 1, 0
339, 4302, 1, 0
349, 6453, 1, 0
359, 4302, 1, 0
369, 4302, 1, 0
379, 4302, 1, 0
389, 4302, 1, 0
399, 4302, 1, 0
409, 4302, 1, 0
419, 4302, 1, 0
429, 4302, 1, 0
440, 4266, 1, 0
450, 6400, 1, 0
460, 4266, 1, 0
470, 4266, 1, 0
480, 4266, 1, 0
490, 4266, 1, 0
500, 4266, 1, 0
510, 4266, 1, 0
520, 4266, 1, 0
530, 4266, 1, 0
540, 4266, 1, 0
550, 6400, 1, 0
560, 4266, 1, 0
570, 4266, 1, 0
580, 4266, 1, 0
590, 4266, 1, 0
601, 4231, 1, 0
611, 4231, 1, 0
621, 4231, 1, 0
631, 4231, 1, 0
641, 4231, 1, 0
651, 4231, 1, 0
661, 6347, 1, 0
671, 4231, 1, 0
681, 4231, 1, 0
691, 4231, 1, 0
701, 4231, 1, 0
711, 4231, 1, 0
721, 4231, 1, 0
731, 4231, 1, 0
741, 4231, 1, 0
752, 4196, 1, 0
762, 6295, 1, 0
772, 4196, 1, 0
782, 4196, 1, 0
792, 4196, 1, 0
802, 4196, 1, 0
812, 4196, 1, 0
822, 4196, 1, 0
832, 4196, 1, 0
842, 4196, 1, 0
852, 4196, 1, 0
862, 6295, 1, 0
872, 4196, 1, 0
882, 4196, 1, 0
892, 4196, 1, 0
902, 4196, 1, 0
913, 4162, 1, 0
923, 4162, 1, 0
933, 4162, 1, 0
943, 4162, 1, 0
953, 4162, 1, 0
963, 4162, 1, 0
973, 6243, 1, 0
983, 4162, 1, 0
993, 4162, 1, 0
1003, 4162, 1, 0
1013, 4162, 1, 0
1023, 4162, 1, 0
1033, 4162, 1, 0
1043, 4162, 1, 0
1053, 4162, 1, 0
1064, 4129, 1, 0
1074, 6193, 1, 0
1084, 4129, 1, 0
1094, 4129, 1, 0
1104, 4129, 1, 0
1114, 4129, 1, 0
1124, 4129, 1, 0
1134, 4129, 1, 0
1144, 4129, 1, 0
1154, 4129, 1, 0
1164, 4129, 1, 0
1174, 4129, 1, 0
1184, 6193, 1, 0
1194, 4129, 1, 0
1204, 4129, 1, 0
1214, 4129, 1, 0
1225, 4096, 1, 0
