10, 1142899, 1, 0
21, 1194228, 1, 0
30, 1198577, 1, 0
40, 1199232, 1, 0
51, 1198955, 1, 0
60, 1198312, 1, 0
70, 1198838, 1, 0
81, 1198907, 1, 0
90, 1199170, 1, 0
100, 1198639, 1, 0
111, 1199041, 1, 0
120, 1198530, 1, 0
130, 1198948, 1, 0
141, 1198852, 1, 0
150, 1198926, 1, 0
160, 1198930, 1, 0
171, 1198988, 1, 0
180, 1198804, 1, 0
190, 1199188, 1, 0
201, 1198454, 1, 0
210, 1199387, 1, 0
220, 1198486, 1, 0
231, 1199215, 1, 0
240, 1198361, 1, 0
250, 1200002, 1, 0
260, 1280974, 1, 0
270, 1072525, 1, 0
281, 1198952, 1, 0
290, 1198964, 1, 0
300, 1198965, 1, 0
311, 1197883, 1, 0
320, 1199062, 1, 0
330, 1198667, 1, 0
341, 1198221, 1, 0
350, 1199137, 1, 0
360, 1198873, 1, 0
371, 1199304, 1, 0
380, 1199208, 1, 0
390, 1198903, 1, 0
401, 1198922, 1, 0
410, 1198992, 1, 0
420, 1198782, 1, 0
431, 1198999, 1, 0
440, 1198904, 1, 0
450, 1198939, 1, 0
461, 1198338, 1, 0
470, 1198681, 1, 0
480, 1198883, 1, 0
491, 1198940, 1, 0
500, 1198840, 1, 0
510, 1198957, 1, 0
521, 1198686, 1, 0
530, 1199234, 1, 0
540, 1199092, 1, 0
551, 1199150, 1, 0
560, 1199223, 1, 0
570, 1199284, 1, 0
581, 1199134, 1, 0
590, 1199174, 1, 0
600, 1180582, 1, 0
610, 1199429, 1, 0
613, 1287463, 1, 0
