10, 1216780, 1, 0
20, 1193708, 1, 0
30, 1196318, 1, 0
40, 1196741, 1, 0
50, 1197975, 1, 0
60, 1197102, 1, 0
70, 1198593, 1, 0
80, 1196443, 1, 0
90, 1197913, 1, 0
100, 1196830, 1, 0
110, 1197028, 1, 0
120, 1197043, 1, 0
130, 1197553, 1, 0
140, 1196776, 1, 0
150, 1197190, 1, 0
160, 1199251, 1, 0
170, 1195425, 1, 0
180, 1197358, 1, 0
190, 1197377, 1, 0
200, 1197469, 1, 0
210, 1197446, 1, 0
220, 1197467, 1, 0
230, 1199036, 1, 0
240, 1195982, 1, 0
250, 1197364, 1, 0
260, 1197323, 1, 0
270, 1197884, 1, 0
280, 1196971, 1, 0
290, 1197673, 1, 0
300, 1196983, 1, 0
310, 1197339, 1, 0
320, 1197329, 1, 0
330, 1197350, 1, 0
340, 1197667, 1, 0
350, 1197346, 1, 0
360, 1197428, 1, 0
370, 1197400, 1, 0
380, 1197544, 1, 0
390, 1197412, 1, 0
400, 1197548, 1, 0
410, 1197437, 1, 0
420, 1197403, 1, 0
430, 1197255, 1, 0
440, 1197469, 1, 0
450, 1197356, 1, 0
460, 1197274, 1, 0
470, 1197496, 1, 0
480, 1197342, 1, 0
490, 1197429, 1, 0
500, 1199341, 1, 0
510, 1196969, 1, 0
520, 1195472, 1, 0
530, 1197581, 1, 0
540, 1197653, 1, 0
550, 1197076, 1, 0
560, 1197542, 1, 0
570, 1197319, 1, 0
580, 1197023, 1, 0
590, 1197623, 1, 0
600, 1197401, 1, 0
610, 1196905, 1, 0
615, 1198455, 1, 0
