1000, 1175, 1, 0
2000, 1174, 1, 0
3000, 1177, 1, 0
4000, 1177, 1, 0
5001, 1173, 1, 0
6001, 1176, 1, 0
7001, 1169, 1, 0
8000, 1176, 1, 0
9000, 1177, 1, 0
10000, 1178, 1, 0
11000, 1179, 1, 0
12000, 1181, 1, 0
13000, 1169, 1, 0
14000, 1175, 1, 0
15000, 1181, 1, 0
16000, 1181, 1, 0
17000, 1188, 1, 0
18000, 1175, 1, 0
19000, 1176, 1, 0
20000, 1177, 1, 0
21000, 1173, 1, 0
22000, 1171, 1, 0
23000, 1180, 1, 0
24000, 1175, 1, 0
25000, 1176, 1, 0
26000, 1178, 1, 0
27000, 1177, 1, 0
28000, 1177, 1, 0
29000, 1177, 1, 0
